funcid,dim,milestone,error
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,3.888100e+05
2,10,30,3.888100e+05
2,10,40,3.227820e+05
2,10,50,2.504980e+05
2,10,60,1.672310e+05
2,10,70,1.672300e+05
2,10,80,1.612890e+05
2,10,90,3.921600e+04
2,10,100,3.430200e+04
2,10,1,4.062851e+08
2,10,2,3.544988e+08
2,10,3,3.465594e+08
2,10,5,1.037040e+08
2,10,10,5.122162e+06
2,10,20,3.888100e+05
2,10,30,3.888100e+05
2,10,40,3.227820e+05
2,10,50,2.504980e+05
2,10,60,1.672310e+05
2,10,70,1.672300e+05
2,10,80,1.612890e+05
2,10,90,3.921600e+04
2,10,100,3.430200e+04
